district,municipaly,year,week,outlier_score
Schwaz,Gerlosberg,2020,16,0.05289553850889206
Kufstein,Langkampfen,2020,17,0.05289553850889206
Kufstein,Angerberg,2020,1,0.05289553850889206
Lienz,Virgen,2020,2,0.05289553850889206
Lienz,Gaimberg,2020,3,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,6,0.05289553850889206
Imst,Obsteig,2020,7,0.05289553850889206
Imst,Stams,2020,8,0.05289553850889206
Reutte,Reutte,2020,4,0.05289553850889206
Reutte,Zöblen,2020,5,0.05289553850889206
Landeck,Grins,2020,9,0.05289553850889206
Landeck,Faggen,2020,10,0.05289553850889206
Innsbruck-Land,Navis,2020,11,0.05289553850889206
Innsbruck-Land,Völs,2020,12,0.05289553850889206
Innsbruck-Land,Neustift im Stubaital,2020,13,0.05289553850889206
Innsbruck-Land,Pfaffenhofen,2020,14,0.05289553850889206
Schwaz,Eben am Achensee,2020,15,0.05289553850889206
Schwaz,Hippach,2020,16,0.05289553850889206
Schwaz,Gerlosberg,2020,17,0.05289553850889206
Kufstein,Alpbach,2020,1,0.05289553850889206
Kufstein,Angerberg,2020,2,0.05289553850889206
Lienz,Virgen,2020,3,0.05289553850889206
Lienz,Gaimberg,2020,4,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,11,0.05289553850889206
Imst,Obsteig,2020,12,0.05289553850889206
Imst,Stams,2020,13,0.05289553850889206
Reutte,Reutte,2020,9,0.7735317349433899
Reutte,Zöblen,2020,10,0.05289553850889206
Landeck,Grins,2020,14,0.05289553850889206
Landeck,Faggen,2020,15,0.05289553850889206
Innsbruck-Land,Navis,2020,16,0.05289553850889206
Innsbruck-Land,Völs,2020,17,0.05289553850889206
Innsbruck-Land,Trins,2020,1,0.05289553850889206
Innsbruck-Land,Ampass,2020,2,0.05289553850889206
Schwaz,Terfens,2020,3,0.05289553850889206
Schwaz,Schlitters,2020,4,0.05289553850889206
Schwaz,Rohrberg,2020,5,0.05289553850889206
Kufstein,Alpbach,2020,6,0.05289553850889206
Kufstein,Angerberg,2020,7,0.05289553850889206
Lienz,Virgen,2020,8,0.05289553850889206
Lienz,Gaimberg,2020,9,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,8,0.05289553850889206
Imst,Obsteig,2020,9,0.05289553850889206
Imst,Stams,2020,10,0.05289553850889206
Reutte,Reutte,2020,6,0.94005286693573
Reutte,Zöblen,2020,7,0.05289553850889206
Landeck,Grins,2020,11,0.05289553850889206
Landeck,Faggen,2020,12,0.05289553850889206
Innsbruck-Land,Navis,2020,13,0.05289553850889206
Innsbruck-Land,Völs,2020,14,0.05289553850889206
Innsbruck-Land,Neustift im Stubaital,2020,15,0.05289553850889206
Innsbruck-Land,Pfaffenhofen,2020,16,0.05289553850889206
Schwaz,Eben am Achensee,2020,17,0.994429886341095
Schwaz,Schlitters,2020,1,0.05289553850889206
Schwaz,Rohrberg,2020,2,0.05289553850889206
Kufstein,Alpbach,2020,3,0.05289553850889206
Kufstein,Angerberg,2020,4,0.05289553850889206
Lienz,Virgen,2020,5,0.05289553850889206
Lienz,Gaimberg,2020,6,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,9,0.05289553850889206
Imst,Obsteig,2020,10,0.05289553850889206
Imst,Stams,2020,11,0.05289553850889206
Reutte,Reutte,2020,7,0.05289553850889206
Reutte,Zöblen,2020,8,0.05289553850889206
Landeck,Grins,2020,12,0.05289553850889206
Landeck,Faggen,2020,13,0.05289553850889206
Innsbruck-Land,Navis,2020,14,0.05289553850889206
Innsbruck-Land,Völs,2020,15,0.05289553850889206
Innsbruck-Land,Neustift im Stubaital,2020,16,0.05289553850889206
Innsbruck-Land,Pfaffenhofen,2020,17,0.05289553850889206
Schwaz,Terfens,2020,1,0.05289553850889206
Schwaz,Schlitters,2020,2,0.05289553850889206
Schwaz,Rohrberg,2020,3,0.05289553850889206
Kufstein,Alpbach,2020,4,0.05289553850889206
Kufstein,Angerberg,2020,5,0.05289553850889206
Lienz,Virgen,2020,6,0.05289553850889206
Lienz,Gaimberg,2020,7,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,10,0.05289553850889206
Imst,Obsteig,2020,11,0.05289553850889206
Imst,Stams,2020,12,0.05289553850889206
Reutte,Reutte,2020,8,0.05289553850889206
Reutte,Zöblen,2020,9,0.05289553850889206
Landeck,Grins,2020,13,0.05289553850889206
Landeck,Faggen,2020,14,0.05289553850889206
Innsbruck-Land,Navis,2020,15,0.05289553850889206
Innsbruck-Land,Völs,2020,16,0.05289553850889206
Innsbruck-Land,Neustift im Stubaital,2020,17,0.05289553850889206
Innsbruck-Land,Ampass,2020,1,0.05289553850889206
Schwaz,Terfens,2020,2,0.05289553850889206
Schwaz,Schlitters,2020,3,0.05289553850889206
Schwaz,Rohrberg,2020,4,0.9986892938613892
Kufstein,Alpbach,2020,5,0.05289553850889206
Kufstein,Angerberg,2020,6,0.05289553850889206
Lienz,Virgen,2020,7,0.05289553850889206
Lienz,Gaimberg,2020,8,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,15,0.7735317349433899
Imst,Obsteig,2020,16,0.05289553850889206
Imst,Stams,2020,17,0.05289553850889206
Reutte,Reutte,2020,13,0.05289553850889206
Reutte,Zöblen,2020,14,0.05289553850889206
Landeck,See,2020,1,0.05289553850889206
Landeck,Galtür,2020,2,0.05289553850889206
Innsbruck-Land,Schönberg im Stubaital,2020,3,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,4,0.05289553850889206
Innsbruck-Land,Trins,2020,5,0.05289553850889206
Innsbruck-Land,Ampass,2020,6,0.05289553850889206
Schwaz,Terfens,2020,7,0.05289553850889206
Schwaz,Schlitters,2020,8,0.05289553850889206
Schwaz,Rohrberg,2020,9,0.05289553850889206
Kufstein,Alpbach,2020,10,0.05289553850889206
Kufstein,Angerberg,2020,11,0.05289553850889206
Lienz,Virgen,2020,12,0.05289553850889206
Lienz,Gaimberg,2020,13,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,12,0.05289553850889206
Imst,Obsteig,2020,13,0.05289553850889206
Imst,Stams,2020,14,0.05289553850889206
Reutte,Reutte,2020,10,0.05289553850889206
Reutte,Zöblen,2020,11,0.05289553850889206
Landeck,Grins,2020,15,0.05289553850889206
Landeck,Faggen,2020,16,0.05289553850889206
Innsbruck-Land,Navis,2020,17,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,1,0.05289553850889206
Innsbruck-Land,Trins,2020,2,0.05289553850889206
Innsbruck-Land,Ampass,2020,3,0.05289553850889206
Schwaz,Terfens,2020,4,0.05289553850889206
Schwaz,Schlitters,2020,5,0.05289553850889206
Schwaz,Rohrberg,2020,6,0.05289553850889206
Kufstein,Alpbach,2020,7,0.05289553850889206
Kufstein,Angerberg,2020,8,0.05289553850889206
Lienz,Virgen,2020,9,0.05289553850889206
Lienz,Gaimberg,2020,10,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,13,0.05289553850889206
Imst,Obsteig,2020,14,0.05289553850889206
Imst,Stams,2020,15,0.05289553850889206
Reutte,Reutte,2020,11,0.05289553850889206
Reutte,Zöblen,2020,12,0.05289553850889206
Landeck,Grins,2020,16,0.05289553850889206
Landeck,Faggen,2020,17,0.05289553850889206
Innsbruck-Land,Schönberg im Stubaital,2020,1,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,2,0.05289553850889206
Innsbruck-Land,Trins,2020,3,0.05289553850889206
Innsbruck-Land,Ampass,2020,4,0.05289553850889206
Schwaz,Terfens,2020,5,0.05289553850889206
Schwaz,Schlitters,2020,6,0.05289553850889206
Schwaz,Rohrberg,2020,7,0.05289553850889206
Kufstein,Alpbach,2020,8,0.05289553850889206
Kufstein,Angerberg,2020,9,0.05289553850889206
Lienz,Virgen,2020,10,0.05289553850889206
Lienz,Gaimberg,2020,11,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,14,0.05289553850889206
Imst,Obsteig,2020,15,0.05289553850889206
Imst,Stams,2020,16,0.05289553850889206
Reutte,Reutte,2020,12,0.05289553850889206
Reutte,Zöblen,2020,13,0.05289553850889206
Landeck,Grins,2020,17,0.05289553850889206
Landeck,Galtür,2020,1,0.05289553850889206
Innsbruck-Land,Schönberg im Stubaital,2020,2,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,3,0.05289553850889206
Innsbruck-Land,Trins,2020,4,0.05289553850889206
Innsbruck-Land,Ampass,2020,5,0.05289553850889206
Schwaz,Terfens,2020,6,0.05289553850889206
Schwaz,Schlitters,2020,7,0.05289553850889206
Schwaz,Rohrberg,2020,8,0.05289553850889206
Kufstein,Alpbach,2020,9,0.05289553850889206
Kufstein,Angerberg,2020,10,0.05289553850889206
Lienz,Virgen,2020,11,0.05289553850889206
Lienz,Gaimberg,2020,12,0.05289553850889206
Kitzbühel,Kitzbühel,2020,2,0.05289553850889206
Imst,Silz,2020,3,0.05289553850889206
Imst,Sautens,2020,4,0.05289553850889206
Reutte,Reutte,2020,17,0.05289553850889206
Reutte,Bach,2020,1,0.05289553850889206
Landeck,See,2020,5,0.05289553850889206
Landeck,Galtür,2020,6,0.05289553850889206
Innsbruck-Land,Schönberg im Stubaital,2020,7,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,8,0.05289553850889206
Innsbruck-Land,Trins,2020,9,0.05289553850889206
Innsbruck-Land,Ampass,2020,10,0.05289553850889206
Schwaz,Terfens,2020,11,0.05289553850889206
Schwaz,Schlitters,2020,12,0.05289553850889206
Schwaz,Rohrberg,2020,13,0.05289553850889206
Kufstein,Alpbach,2020,14,0.05289553850889206
Kufstein,Angerberg,2020,15,0.05289553850889206
Lienz,Virgen,2020,16,0.05289553850889206
Lienz,Gaimberg,2020,17,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,16,0.05289553850889206
Imst,Obsteig,2020,17,0.05289553850889206
Imst,Sautens,2020,1,0.05289553850889206
Reutte,Reutte,2020,14,0.05289553850889206
Reutte,Zöblen,2020,15,0.05289553850889206
Landeck,See,2020,2,0.05289553850889206
Landeck,Galtür,2020,3,0.05289553850889206
Innsbruck-Land,Schönberg im Stubaital,2020,4,0.05289553850889206
Innsbruck-Land,Reith bei Seefeld,2020,5,0.05289553850889206
Innsbruck-Land,Trins,2020,6,0.05289553850889206
Innsbruck-Land,Ampass,2020,7,0.05289553850889206
Schwaz,Terfens,2020,8,0.05289553850889206
Schwaz,Schlitters,2020,9,0.05289553850889206
Schwaz,Rohrberg,2020,10,0.05289553850889206
Kufstein,Alpbach,2020,11,0.05289553850889206
Kufstein,Angerberg,2020,12,0.05289553850889206
Lienz,Virgen,2020,13,0.05289553850889206
Lienz,Gaimberg,2020,14,0.05289553850889206
Kitzbühel,Brixen im Thale,2020,17,0.05289553850889206
Imst,Silz,2020,1,0.05289553850889206
Imst,Sautens,2020,2,0.05289553850889206
Reutte,Reutte,2020,15,0.05289553850889206
Reutte,Zöblen,2020,16,0.05289553850889206
Landeck,See,2020,3,0.05289553850889206
