date,year,week,municipaly,district,hash
04.11.2018,2018,44,Kundl,Kufstein,-366505962
04.11.2018,2018,44,Wörgl,Kufstein,-1751859755
04.11.2018,2018,44,St. Johann in Tirol,Kitzbühel,348366131
04.11.2018,2018,44,Waidring,Kitzbühel,910841194
04.11.2018,2018,44,Kufstein,Kufstein,1334567755
04.11.2018,2018,44,Fügenberg,Schwaz,-975702595
03.11.2018,2018,44,Nauders,Landeck,534320535
03.11.2018,2018,44,Fiss,Landeck,-1842761809
03.11.2018,2018,44,Hart im Zillertal,Schwaz,534350567
03.11.2018,2018,44,Zell am Ziller,Schwaz,-606686493
03.11.2018,2018,44,Axams,Innsbruck-Land,2091311379
03.11.2018,2018,44,Absam,Innsbruck-Land,-967675073
03.11.2018,2018,44,Wörgl,Kufstein,-1653376943
03.11.2018,2018,44,Radfeld,Kufstein,1932968817
03.11.2018,2018,44,Innsbruck,Innsbruck-Stadt,775690305
03.11.2018,2018,44,St. Johann in Tirol,Kitzbühel,1417160781
03.11.2018,2018,44,Langkampfen,Kufstein,-299027762
03.11.2018,2018,44,Sillian,Lienz,-394914323
02.11.2018,2018,44,Leutasch,Innsbruck-Land,1994291207
02.11.2018,2018,44,Seefeld in Tirol,Innsbruck-Land,865592635
02.11.2018,2018,44,Oberperfuss,Innsbruck-Land,90601215
02.11.2018,2018,44,Pettneu am Arlberg,Landeck,-2076800147
02.11.2018,2018,44,Landeck,Landeck,-1134256002
02.11.2018,2018,44,Hall in Tirol,Innsbruck-Land,2125552179
02.11.2018,2018,44,Innsbruck,Innsbruck-Stadt,-843896218
02.11.2018,2018,44,Innsbruck,Innsbruck-Stadt,-1863779386
02.11.2018,2018,44,Wörgl,Kufstein,1229816888
02.11.2018,2018,44,Wörgl,Kufstein,170316900
02.11.2018,2018,44,St. Johann in Tirol,Kitzbühel,-2087470672
02.11.2018,2018,44,St. Johann in Tirol,Kitzbühel,1156172725
01.11.2018,2018,44,Schwaz,Schwaz,110937439
01.11.2018,2018,44,Innsbruck,Innsbruck-Stadt,-620959667
01.11.2018,2018,44,Finkenberg,Schwaz,1856303664
01.11.2018,2018,44,Hall in Tirol,Innsbruck-Land,1587341193
01.11.2018,2018,44,Innsbruck,Innsbruck-Stadt,758305897
01.11.2018,2018,44,Nußdorf-Debant,Lienz,1182248068
01.11.2018,2018,44,Imst,Imst,1750966329
01.11.2018,2018,44,Anras,Lienz,-899584802
01.11.2018,2018,44,Matrei in Osttirol,Lienz,960924907
01.11.2018,2018,44,Gschnitz,Innsbruck-Land,-992152469
01.11.2018,2018,44,Lienz,Lienz,-1235406467
01.11.2018,2018,44,Kundl,Kufstein,187281311
31.10.2018,2018,44,St. Anton am Arlberg,Landeck,2079251980
31.10.2018,2018,44,Schwaz,Schwaz,-528283203
31.10.2018,2018,44,Innsbruck,Innsbruck-Stadt,2136111027
31.10.2018,2018,44,Thaur,Innsbruck-Land,-1333722518
31.10.2018,2018,44,Neustift im Stubaital,Innsbruck-Land,1419779985
31.10.2018,2018,44,Lermoos,Reutte,131014904
31.10.2018,2018,44,Dölsach,Lienz,1798648360
31.10.2018,2018,44,Lienz,Lienz,1635231556
31.10.2018,2018,44,St. Veit in Defereggen,Lienz,1787326093
31.10.2018,2018,44,Wörgl,Kufstein,-1995343305
31.10.2018,2018,44,Brandenberg,Kufstein,-901125037
31.10.2018,2018,44,Fieberbrunn,Kitzbühel,1824030143
31.10.2018,2018,44,Vals,Innsbruck-Land,867013680
31.10.2018,2018,44,Kramsach,Kufstein,407221977
30.10.2018,2018,44,Inzing,Innsbruck-Land,147471551
30.10.2018,2018,44,Mayrhofen,Schwaz,1753548219
30.10.2018,2018,44,Innsbruck,Innsbruck-Stadt,971933148
30.10.2018,2018,44,Schönberg im Stubaital,Innsbruck-Land,1723688042
30.10.2018,2018,44,Roppen,Imst,1662039501
30.10.2018,2018,44,Wörgl,Kufstein,1225693318
30.10.2018,2018,44,Wildschönau,Kufstein,-1661773930
29.10.2018,2018,44,Axams,Innsbruck-Land,-1733417652
29.10.2018,2018,44,Thiersee,Kufstein,621046291
29.10.2018,2018,44,Oetz,Imst,1607697151
29.10.2018,2018,44,Matrei in Osttirol,Lienz,-480294925
29.10.2018,2018,44,St. Johann in Tirol,Kitzbühel,401195322
29.10.2018,2018,44,Navis,Innsbruck-Land,1881352892
29.10.2018,2018,44,Kitzbühel,Kitzbühel,1911429592
29.10.2018,2018,44,Heiterwang,Reutte,-132016581
28.10.2018,2018,43,Zirl,Innsbruck-Land,-1413310669
28.10.2018,2018,43,Hatting,Innsbruck-Land,495157738
28.10.2018,2018,43,Grinzens,Innsbruck-Land,-2075432324
28.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,556398409
28.10.2018,2018,43,Innsbruck,Innsbruck-Stadt,378503262
28.10.2018,2018,43,Kramsach,Kufstein,2000317527
28.10.2018,2018,43,Lienz,Lienz,-1192850786
28.10.2018,2018,43,Fügen,Schwaz,-856577855
28.10.2018,2018,43,Innervillgraten,Lienz,-1624828937
28.10.2018,2018,43,Niederndorf,Kufstein,1388901645
27.10.2018,2018,43,Schwaz,Schwaz,1577316245
27.10.2018,2018,43,Innsbruck,Innsbruck-Stadt,-1563748412
27.10.2018,2018,43,Nußdorf-Debant,Lienz,570775559
27.10.2018,2018,43,Steinach am Brenner,Innsbruck-Land,-1541274090
27.10.2018,2018,43,Längenfeld,Imst,-349330779
27.10.2018,2018,43,Navis,Innsbruck-Land,-1538921443
27.10.2018,2018,43,Schwaz,Schwaz,-1709566057
26.10.2018,2018,43,Leutasch,Innsbruck-Land,911338597
26.10.2018,2018,43,Achenkirch,Schwaz,2138523962
26.10.2018,2018,43,Tux,Schwaz,-338056523
26.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,-1727246385
26.10.2018,2018,43,Kirchberg in Tirol,Kitzbühel,541944542
26.10.2018,2018,43,Kufstein,Kufstein,686059735
26.10.2018,2018,43,Innervillgraten,Lienz,352172533
26.10.2018,2018,43,Jenbach,Schwaz,2078284093
26.10.2018,2018,43,Kufstein,Kufstein,-1872934197
26.10.2018,2018,43,Kufstein,Kufstein,1474792383
25.10.2018,2018,43,Wattens,Innsbruck-Land,-145181503
25.10.2018,2018,43,Götzens,Innsbruck-Land,-1337827249
25.10.2018,2018,43,Tösens,Landeck,-681256051
25.10.2018,2018,43,Zams,Landeck,-1966113497
25.10.2018,2018,43,Reith im Alpbachtal,Kufstein,-1572722023
25.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,-594112040
25.10.2018,2018,43,Thaur,Innsbruck-Land,-1282779682
25.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,-1946177558
25.10.2018,2018,43,Wattens,Innsbruck-Land,696396627
25.10.2018,2018,43,Telfs,Innsbruck-Land,1288698157
25.10.2018,2018,43,Ebbs,Kufstein,-1888567911
25.10.2018,2018,43,Mutters,Innsbruck-Land,-691063753
25.10.2018,2018,43,Fulpmes,Innsbruck-Land,722645810
25.10.2018,2018,43,Lienz,Lienz,-488700633
25.10.2018,2018,43,Brixen im Thale,Kitzbühel,1849757642
25.10.2018,2018,43,Wildschönau,Kufstein,1745648269
25.10.2018,2018,43,Ried im Zillertal,Schwaz,-312975866
24.10.2018,2018,43,Flaurling,Innsbruck-Land,1676439432
24.10.2018,2018,43,Nauders,Landeck,-734360311
24.10.2018,2018,43,Schwaz,Schwaz,505777945
24.10.2018,2018,43,Gerlos,Schwaz,-1831130655
24.10.2018,2018,43,Ebbs,Kufstein,1214881343
24.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,504791144
24.10.2018,2018,43,Tannheim,Reutte,-464054872
24.10.2018,2018,43,Bichlbach,Reutte,1827583960
24.10.2018,2018,43,Höfen,Reutte,262285301
24.10.2018,2018,43,Wörgl,Kufstein,1898448874
24.10.2018,2018,43,Pfons,Innsbruck-Land,981047215
24.10.2018,2018,43,Virgen,Lienz,845871214
24.10.2018,2018,43,Virgen,Lienz,-1016695751
24.10.2018,2018,43,Kundl,Kufstein,-204242361
24.10.2018,2018,43,Lienz,Lienz,1429073614
23.10.2018,2018,43,Zirl,Innsbruck-Land,-395371806
23.10.2018,2018,43,Vomp,Schwaz,103257356
23.10.2018,2018,43,Mayrhofen,Schwaz,-301167947
23.10.2018,2018,43,Innsbruck,Innsbruck-Stadt,663096546
23.10.2018,2018,43,Lienz,Lienz,-440584357
23.10.2018,2018,43,Matrei in Osttirol,Lienz,-146033872
23.10.2018,2018,43,Söll,Kufstein,-1015091630
23.10.2018,2018,43,Steeg,Reutte,-1509126778
23.10.2018,2018,43,Oberlienz,Lienz,-1580615884
23.10.2018,2018,43,Kitzbühel,Kitzbühel,-1907247729
23.10.2018,2018,43,Ellmau,Kufstein,-462857332
22.10.2018,2018,43,Wattens,Innsbruck-Land,-1540119302
22.10.2018,2018,43,Zirl,Innsbruck-Land,400810555
22.10.2018,2018,43,Innsbruck,Innsbruck-Stadt,778809605
22.10.2018,2018,43,Hall in Tirol,Innsbruck-Land,473496417
22.10.2018,2018,43,Wattens,Innsbruck-Land,1874875078
22.10.2018,2018,43,Innsbruck,Innsbruck-Stadt,-1873233086
22.10.2018,2018,43,Kufstein,Kufstein,1008819495
22.10.2018,2018,43,Lechaschau,Reutte,-327714174
22.10.2018,2018,43,Kirchberg in Tirol,Kitzbühel,672678459
22.10.2018,2018,43,Zell am Ziller,Schwaz,-1168288758
21.10.2018,2018,42,Pettnau,Innsbruck-Land,-1081322857
21.10.2018,2018,42,Achenkirch,Schwaz,-78494463
21.10.2018,2018,42,Schwaz,Schwaz,763636507
21.10.2018,2018,42,Gerlosberg,Schwaz,2075063496
21.10.2018,2018,42,Mutters,Innsbruck-Land,110706576
21.10.2018,2018,42,Zell am Ziller,Schwaz,2075063496
21.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,2030933998
21.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1199612622
21.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-489307154
21.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-927267435
21.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-213682894
21.10.2018,2018,42,Lienz,Lienz,-1657544836
21.10.2018,2018,42,Westendorf,Kitzbühel,-442450334
21.10.2018,2018,42,Schwaz,Schwaz,-168127084
21.10.2018,2018,42,Westendorf,Kitzbühel,-643003084
21.10.2018,2018,42,Oberlienz,Lienz,999576777
21.10.2018,2018,42,Längenfeld,Imst,52417701
21.10.2018,2018,42,Schmirn,Innsbruck-Land,1729048643
21.10.2018,2018,42,Lienz,Lienz,748395590
20.10.2018,2018,42,Zirl,Innsbruck-Land,1293383526
20.10.2018,2018,42,Oberhofen im Inntal,Innsbruck-Land,1172747086
20.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1915607947
20.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,2103530700
20.10.2018,2018,42,Steinach am Brenner,Innsbruck-Land,-181062577
20.10.2018,2018,42,Scheffau am Wilden Kaiser,Kufstein,-536721632
20.10.2018,2018,42,St. Johann in Tirol,Kitzbühel,-1967114137
20.10.2018,2018,42,Kufstein,Kufstein,-2092711408
20.10.2018,2018,42,Oberndorf in Tirol,Kitzbühel,-1059260736
20.10.2018,2018,42,Breitenwang,Reutte,2010228553
20.10.2018,2018,42,Jochberg,Kitzbühel,1671538405
20.10.2018,2018,42,Hart im Zillertal,Schwaz,758154265
19.10.2018,2018,42,Wattens,Innsbruck-Land,-871180099
19.10.2018,2018,42,Landeck,Landeck,1131096053
19.10.2018,2018,42,Zams,Landeck,1476097513
19.10.2018,2018,42,Pfunds,Landeck,1331367887
19.10.2018,2018,42,Schwaz,Schwaz,58150832
19.10.2018,2018,42,Wattens,Innsbruck-Land,1598263408
19.10.2018,2018,42,Mils,Innsbruck-Land,-1385279202
19.10.2018,2018,42,Telfs,Innsbruck-Land,913318943
19.10.2018,2018,42,Wattens,Innsbruck-Land,-816960479
19.10.2018,2018,42,Mutters,Innsbruck-Land,-1598252935
19.10.2018,2018,42,Mutters,Innsbruck-Land,-1515010388
19.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,1760692106
19.10.2018,2018,42,Wörgl,Kufstein,-1857294381
19.10.2018,2018,42,Imst,Imst,-1429192079
19.10.2018,2018,42,Brixen im Thale,Kitzbühel,-1955340884
18.10.2018,2018,42,Fügen,Schwaz,2115441462
18.10.2018,2018,42,Bruck am Ziller,Schwaz,-1147770917
18.10.2018,2018,42,Ramsau im Zillertal,Schwaz,-196907629
18.10.2018,2018,42,Zell am Ziller,Schwaz,-196907629
18.10.2018,2018,42,Telfs,Innsbruck-Land,-261648914
18.10.2018,2018,42,Hall in Tirol,Innsbruck-Land,-1364271166
18.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,1314388955
18.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-671600502
18.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,2117637718
18.10.2018,2018,42,Bichlbach,Reutte,-1377221188
18.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-395221308
18.10.2018,2018,42,Fulpmes,Innsbruck-Land,715342833
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,1008995527
17.10.2018,2018,42,Schönwies,Landeck,1143218638
17.10.2018,2018,42,Ried im Oberinntal,Landeck,-1002907959
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1497663554
17.10.2018,2018,42,Tux,Schwaz,36815123
17.10.2018,2018,42,Götzens,Innsbruck-Land,-1058452258
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1665232948
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,294230365
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,840345923
17.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,217409245
17.10.2018,2018,42,Matrei am Brenner,Innsbruck-Land,1515447701
17.10.2018,2018,42,Alpbach,Kufstein,-1009727697
17.10.2018,2018,42,Hopfgarten im Brixental,Kitzbühel,-1894945420
17.10.2018,2018,42,Fieberbrunn,Kitzbühel,1241489589
17.10.2018,2018,42,Kirchberg in Tirol,Kitzbühel,-1496391361
17.10.2018,2018,42,Ischgl,Landeck,1014596086
17.10.2018,2018,42,Brandenberg,Kufstein,-440005879
16.10.2018,2018,42,Völs,Innsbruck-Land,1405386385
16.10.2018,2018,42,Kematen in Tirol,Innsbruck-Land,-1059777702
16.10.2018,2018,42,Zams,Landeck,1143248638
16.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,2006451198
16.10.2018,2018,42,Axams,Innsbruck-Land,-933698556
16.10.2018,2018,42,Jenbach,Schwaz,-1148426021
16.10.2018,2018,42,Schlaiten,Lienz,-217501529
16.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1171062556
16.10.2018,2018,42,Schönberg im Stubaital,Innsbruck-Land,78074866
16.10.2018,2018,42,Vils,Reutte,946785
16.10.2018,2018,42,Lienz,Lienz,-1155983738
16.10.2018,2018,42,Brixen im Thale,Kitzbühel,-690675588
16.10.2018,2018,42,Hopfgarten im Brixental,Kitzbühel,2114883527
16.10.2018,2018,42,Telfes im Stubai,Innsbruck-Land,-2027872896
15.10.2018,2018,42,Kematen in Tirol,Innsbruck-Land,1389947789
15.10.2018,2018,42,Kematen in Tirol,Innsbruck-Land,534250501
15.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1553747092
15.10.2018,2018,42,Mutters,Innsbruck-Land,2058482588
15.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,-1060036348
15.10.2018,2018,42,Innsbruck,Innsbruck-Stadt,1919211902
15.10.2018,2018,42,St. Johann in Tirol,Kitzbühel,168238823
15.10.2018,2018,42,Fieberbrunn,Kitzbühel,774436246
15.10.2018,2018,42,Aurach bei Kitzbühel,Kitzbühel,-1459548929
15.10.2018,2018,42,Ebbs,Kufstein,-932981976
15.10.2018,2018,42,St. Johann in Tirol,Kitzbühel,1180316332
15.10.2018,2018,42,Wenns,Imst,483140472
15.10.2018,2018,42,Kitzbühel,Kitzbühel,73091040
15.10.2018,2018,42,Navis,Innsbruck-Land,-2106191895
15.10.2018,2018,42,Lienz,Lienz,-1694965029
15.10.2018,2018,42,Pettneu am Arlberg,Landeck,-1512687920
14.10.2018,2018,41,Völs,Innsbruck-Land,-1333055722
14.10.2018,2018,41,Hart im Zillertal,Schwaz,-334565027
14.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-1017435095
14.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,2056059196
14.10.2018,2018,41,Nikolsdorf,Lienz,239333235
14.10.2018,2018,41,Grän,Reutte,688094894
14.10.2018,2018,41,Ellbögen,Innsbruck-Land,-1694824093
14.10.2018,2018,41,Nassereith,Imst,2012435126
14.10.2018,2018,41,Kappl,Landeck,1315699152
14.10.2018,2018,41,Lienz,Lienz,1054447203
13.10.2018,2018,41,Wattens,Innsbruck-Land,720753314
13.10.2018,2018,41,Schwaz,Schwaz,784437744
13.10.2018,2018,41,Wattens,Innsbruck-Land,-424623326
13.10.2018,2018,41,Kufstein,Kufstein,574572898
13.10.2018,2018,41,Kufstein,Kufstein,149805553
13.10.2018,2018,41,Kitzbühel,Kitzbühel,1169692542
13.10.2018,2018,41,Kundl,Kufstein,-881757891
13.10.2018,2018,41,Hart im Zillertal,Schwaz,1238291944
13.10.2018,2018,41,Sautens,Imst,-1352993972
13.10.2018,2018,41,Uderns,Schwaz,2066323324
13.10.2018,2018,41,Thiersee,Kufstein,-1661996853
12.10.2018,2018,41,Fließ,Landeck,425909827
12.10.2018,2018,41,Mayrhofen,Schwaz,217873689
12.10.2018,2018,41,Telfs,Innsbruck-Land,364984768
12.10.2018,2018,41,Axams,Innsbruck-Land,-1505283897
12.10.2018,2018,41,Pill,Schwaz,1794660913
12.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-1503406454
12.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-811289504
12.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-1365993659
12.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,617804678
12.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-102454407
12.10.2018,2018,41,Jochberg,Kitzbühel,142156069
12.10.2018,2018,41,Schlaiten,Lienz,1781285073
12.10.2018,2018,41,Kirchberg in Tirol,Kitzbühel,-1227286640
12.10.2018,2018,41,Reutte,Reutte,-1606075457
12.10.2018,2018,41,Schwoich,Kufstein,112603225
11.10.2018,2018,41,Oberhofen im Inntal,Innsbruck-Land,111243116
11.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,1714667187
11.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-306417454
11.10.2018,2018,41,Lechaschau,Reutte,1069502624
11.10.2018,2018,41,Jenbach,Schwaz,-1251582462
11.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-2036872482
11.10.2018,2018,41,Kramsach,Kufstein,1495604543
11.10.2018,2018,41,Schmirn,Innsbruck-Land,1782352058
10.10.2018,2018,41,Inzing,Innsbruck-Land,-1072073683
10.10.2018,2018,41,Landeck,Landeck,-242715413
10.10.2018,2018,41,Ladis,Landeck,2005857267
10.10.2018,2018,41,Hall in Tirol,Innsbruck-Land,-1430057715
10.10.2018,2018,41,Umhausen,Imst,-2071478448
10.10.2018,2018,41,Kitzbühel,Kitzbühel,395453325
10.10.2018,2018,41,Lienz,Lienz,-703817143
10.10.2018,2018,41,Oberlienz,Lienz,-359149231
10.10.2018,2018,41,Ehrwald,Reutte,1543633022
10.10.2018,2018,41,Jochberg,Kitzbühel,38607117
10.10.2018,2018,41,Kappl,Landeck,-1715212136
10.10.2018,2018,41,Ried im Zillertal,Schwaz,223939819
10.10.2018,2018,41,Tristach,Lienz,34513690
10.10.2018,2018,41,Neustift im Stubaital,Innsbruck-Land,79267493
09.10.2018,2018,41,Zirl,Innsbruck-Land,-352053510
09.10.2018,2018,41,Thiersee,Kufstein,110896949
09.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,-1010702390
09.10.2018,2018,41,Hall in Tirol,Innsbruck-Land,-170742728
09.10.2018,2018,41,Neustift im Stubaital,Innsbruck-Land,-383132818
09.10.2018,2018,41,Kitzbühel,Kitzbühel,-1577959878
08.10.2018,2018,41,Baumkirchen,Innsbruck-Land,-732792112
08.10.2018,2018,41,Inzing,Innsbruck-Land,474031560
08.10.2018,2018,41,Oberperfuss,Innsbruck-Land,-318429240
08.10.2018,2018,41,Ladis,Landeck,-341523732
08.10.2018,2018,41,Tux,Schwaz,1086183031
08.10.2018,2018,41,Schwaz,Schwaz,1214822470
08.10.2018,2018,41,Vomp,Schwaz,673021524
08.10.2018,2018,41,Baumkirchen,Innsbruck-Land,-580856208
08.10.2018,2018,41,Absam,Innsbruck-Land,1153184005
08.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,502311758
08.10.2018,2018,41,Innsbruck,Innsbruck-Stadt,1806839900
08.10.2018,2018,41,Kufstein,Kufstein,1885593646
08.10.2018,2018,41,Sillian,Lienz,-1374555116
08.10.2018,2018,41,Kössen,Kitzbühel,1133989974
08.10.2018,2018,41,Brixen im Thale,Kitzbühel,1729148971
08.10.2018,2018,41,Nußdorf-Debant,Lienz,-1332830658
07.10.2018,2018,40,Pill,Schwaz,-299351861
07.10.2018,2018,40,Mayrhofen,Schwaz,-2085696031
07.10.2018,2018,40,Innsbruck,Innsbruck-Stadt,1515644922
07.10.2018,2018,40,Langkampfen,Kufstein,-574108206
07.10.2018,2018,40,Innsbruck,Innsbruck-Stadt,-1659751442
07.10.2018,2018,40,Imst,Imst,-1271856630
07.10.2018,2018,40,Innsbruck,Innsbruck-Stadt,-1681572287
